annotation_id,query_id,job_id,query_text,job_title,company,system_relevance_grade,annotator_1_grade,annotator_2_grade,adjudicated_grade,guideline
20260607_sbert_final_validation-ann-0565,sbert-v2-profile-05705,sbert-v2-job-0fecac2130b8dbccbc55,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain data ai. Memiliki minat pada it_support data_analysis digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Research Scientist - Simplex,astera,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0566,sbert-v2-profile-05705,sbert-v2-job-16486b6a48f5b497ff44,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain data ai. Memiliki minat pada it_support data_analysis digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Inventory Associate (Austin),base-power,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0567,sbert-v2-profile-05705,sbert-v2-job-0a2fa5db6a340f9a0f25,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain data ai. Memiliki minat pada it_support data_analysis digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Finance Systems Architect,applied,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0568,sbert-v2-profile-05705,sbert-v2-job-07c3c55b42f5e6e968f2,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain data ai. Memiliki minat pada it_support data_analysis digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Part Time Remote Child and Family Therapist (LMFT/LCSW/LPCC) – Texas Licensed,claritypediatrics,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0569,sbert-v2-profile-05706,sbert-v2-job-039f61100d00eb854718,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain digital marketing. Memiliki minat pada digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Director of Pricing,claritypay,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0570,sbert-v2-profile-05706,sbert-v2-job-04cd2a2be3d496e3bf85,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain digital marketing. Memiliki minat pada digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Maintainability Engineer,PAR Technology,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0571,sbert-v2-profile-05706,sbert-v2-job-03d8aac10ef2795efe4b,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain digital marketing. Memiliki minat pada digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Senior Software Engineer, Backend",bubble,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0572,sbert-v2-profile-05706,sbert-v2-job-10ddd3c792db6203c8fb,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain digital marketing. Memiliki minat pada digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Lab Technician, Chemistry/Chemical Biology",adaptyv,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0573,sbert-v2-profile-05707,sbert-v2-job-16cda2fac2024cb9a55e,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain ui ux product. Memiliki minat pada product_design qa_testing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Sales Engineer-Data,altimate,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0574,sbert-v2-profile-05707,sbert-v2-job-11a90fca55d43eb62165,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain ui ux product. Memiliki minat pada product_design qa_testing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Founding QA Engineer - India,coram-ai,0,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0575,sbert-v2-profile-05707,sbert-v2-job-14a6523bc5ed48b2f8b9,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain ui ux product. Memiliki minat pada product_design qa_testing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Frontend Engineer,airspace-intelligence.com,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0576,sbert-v2-profile-05708,sbert-v2-job-0e49b43fa19e4d702649,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain digital marketing. Memiliki minat pada cloud cybersecurity digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Electrical Engineer,TerraFirma,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0577,sbert-v2-profile-05708,sbert-v2-job-02afd94458af30cb6306,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain digital marketing. Memiliki minat pada cloud cybersecurity digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Junior Operations Administrator,abound,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0578,sbert-v2-profile-05709,sbert-v2-job-0f05d32172bbff192292,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain digital marketing. Memiliki minat pada digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Fleet Quality Technician,cocodelivery,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0579,sbert-v2-profile-05709,sbert-v2-job-08c04757302de3a5d5a8,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain digital marketing. Memiliki minat pada digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Spain Content Specialist,amo,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0580,sbert-v2-profile-05710,sbert-v2-job-0b6a6e441de7bf587c6f,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain software development. Memiliki minat pada machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Support Engineer (afternoon/night shifts),apify,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0581,sbert-v2-profile-05710,sbert-v2-job-032136c5147c9458e4d3,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain software development. Memiliki minat pada machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",X-ray Technician- Part-time,compass-surgical-partners,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0582,sbert-v2-profile-05711,sbert-v2-job-04a3538b884db00fa9fb,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain ui ux product. Memiliki minat pada cloud it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Staff Software Engineer I - Internal Access Management,confluent,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0583,sbert-v2-profile-05711,sbert-v2-job-1050df3e031c63e3ca8c,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain ui ux product. Memiliki minat pada cloud it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Machinist,amca,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0584,sbert-v2-profile-05712,sbert-v2-job-0f41026bd1eee557f79f,"Mahasiswa atau early-career candidate untuk Backend di domain software development. Memiliki minat pada machine_learning backend business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Product Engineer,arlo,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0585,sbert-v2-profile-05712,sbert-v2-job-055a29fb55751afdbb77,"Mahasiswa atau early-career candidate untuk Backend di domain software development. Memiliki minat pada machine_learning backend business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",General Counsel,cardless,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0586,sbert-v2-profile-05713,sbert-v2-job-04331b1077e7c75c7e48,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain software development. Memiliki minat pada machine_learning business_analysis data_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","AI Scientist/Engineer, Model Training",conquest,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0587,sbert-v2-profile-05713,sbert-v2-job-09c600f44ef7246757bb,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain software development. Memiliki minat pada machine_learning business_analysis data_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Senior Finance Specialist, Business Insights",BranchInsurance,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0588,sbert-v2-profile-05714,sbert-v2-job-1886648ac00e204a8eee,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain data ai. Memiliki minat pada machine_learning business_analysis data_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Brand Marketing Lead - New York, NY",blackbird-labs-inc,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0589,sbert-v2-profile-05714,sbert-v2-job-15e7f6dcd4f4a48458bf,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain data ai. Memiliki minat pada machine_learning business_analysis data_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Technical Recruiter,abby-care,1,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0590,sbert-v2-profile-05715,sbert-v2-job-00559db19d7cc8676fb3,"Mahasiswa atau early-career candidate untuk Data Analysis di domain software development. Memiliki minat pada data_analysis machine_learning business_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior FinOps Account Manager,cloudzero,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0591,sbert-v2-profile-05716,sbert-v2-job-168e513817daf143181f,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Bioinformatics Engineer - Multi-omics - Early Career,Prima Mente,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0592,sbert-v2-profile-05717,sbert-v2-job-181247cda17121dcf22c,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Braiins Manager Team Lead,braiins,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0593,sbert-v2-profile-05718,sbert-v2-job-0618f86368c70c2c9662,"Mahasiswa atau early-career candidate untuk Frontend di domain software development. Memiliki minat pada frontend machine_learning javascript data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Health Physicist,Fuse,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0594,sbert-v2-profile-05719,sbert-v2-job-0d3d869a34a4bb2c28bb,"Mahasiswa atau early-career candidate untuk Data Analysis di domain data ai. Memiliki minat pada data_analysis machine_learning business_analysis digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Revenue Operations Leader,basis-ai,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0595,sbert-v2-profile-05720,sbert-v2-job-04c54b13b9ffbb1d16d6,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Drug CMC Lead,atomic,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0596,sbert-v2-profile-05721,sbert-v2-job-11397bd1150abeddd6e2,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain data ai. Memiliki minat pada cloud machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Executive Assistant & Office Manager,cloudscaler,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0597,sbert-v2-profile-05722,sbert-v2-job-15ab1e8b15838e47fa8d,"Mahasiswa atau early-career candidate untuk Machine Learning di domain data ai. Memiliki minat pada machine_learning data_analysis cloud business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Senior Manager, Business Development",1password,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0598,sbert-v2-profile-05723,sbert-v2-job-1742d28195a0fd176b24,"Mahasiswa atau early-career candidate untuk Qa Testing di domain data ai. Memiliki minat pada machine_learning qa_testing business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Lead Claims Quality Auditor,centivo,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0599,sbert-v2-profile-05724,sbert-v2-job-03778ec6e7d3e73e11a0,"Mahasiswa atau early-career candidate untuk Data Ai di domain data ai. Memiliki minat pada machine_learning data_analysis sql digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",AI ソリューション・コンサルタント,citadel-ai,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0600,sbert-v2-profile-05725,sbert-v2-job-1087405a799cad6790ee,"Mahasiswa atau early-career candidate untuk Software Development di domain software development. Memiliki minat pada machine_learning it_support business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Service Desk Specialist – Network Operations,agent,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0601,sbert-v2-profile-05726,sbert-v2-job-17862e3e3f741a4f0c6c,"Mahasiswa atau early-career candidate untuk Business Analysis di domain software development. Memiliki minat pada business_analysis machine_learning qa_testing data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Behavioral Scientist,betterup,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0602,sbert-v2-profile-05727,sbert-v2-job-02248f309ec542c45148,"Mahasiswa atau early-career candidate untuk Backend di domain data ai. Memiliki minat pada machine_learning cybersecurity product_design business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Clinical Education & Market Development Manager (M.D.) - Mexico,amboss,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0603,sbert-v2-profile-05728,sbert-v2-job-17f0b2d3cc0142c13e52,"Mahasiswa atau early-career candidate untuk Business Analysis di domain data ai. Memiliki minat pada machine_learning business_analysis digital_marketing qa_testing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",UGC Content Creator (TikTok/Reels/Shorts),bjakcareer,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0604,sbert-v2-profile-05729,sbert-v2-job-165468375ea7d2029b0e,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain data ai. Memiliki minat pada it_support data_analysis digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Actuarial Analyst,athenaactuarial,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0605,sbert-v2-profile-05730,sbert-v2-job-131426ac684bcbe05cf4,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain digital marketing. Memiliki minat pada digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Enterprise Account Executive,conversion,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0606,sbert-v2-profile-05731,sbert-v2-job-0ae61853a67cf10ef3ea,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain ui ux product. Memiliki minat pada product_design qa_testing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",iOS Engineer (Senior to Staff Level),cantina,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0607,sbert-v2-profile-05732,sbert-v2-job-0f0df7332cb0acdb5afe,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain digital marketing. Memiliki minat pada cloud cybersecurity digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Talent Lead,brale,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0608,sbert-v2-profile-05733,sbert-v2-job-05b8f90f35e392daf3c4,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain digital marketing. Memiliki minat pada digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Product Lead, Lending",airwallex,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0609,sbert-v2-profile-05734,sbert-v2-job-1025940600c35b2ffd60,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain software development. Memiliki minat pada machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Backend Engineer, AI (Agent Systems)",bjakcareer,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0610,sbert-v2-profile-05735,sbert-v2-job-0510930ddb014bcb7fde,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain ui ux product. Memiliki minat pada cloud it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Software Engineer - B2C services,backmarket,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0611,sbert-v2-profile-05736,sbert-v2-job-12065ba03514992f199d,"Mahasiswa atau early-career candidate untuk Backend di domain software development. Memiliki minat pada machine_learning backend business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior/Staff AI Researcher (India),articul8,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0612,sbert-v2-profile-05737,sbert-v2-job-1050df3e031c63e3ca8c,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain software development. Memiliki minat pada machine_learning business_analysis data_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Machinist,amca,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0613,sbert-v2-profile-05738,sbert-v2-job-14e8d122cb1a58ad1413,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain data ai. Memiliki minat pada machine_learning business_analysis data_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Medical Student Engagement Associate (Summer Job),amboss,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0614,sbert-v2-profile-05739,sbert-v2-job-0cd5b19dc3484e028d10,"Mahasiswa atau early-career candidate untuk Data Analysis di domain software development. Memiliki minat pada data_analysis machine_learning business_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Staff FinOps Account Manager,cloudzero,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0615,sbert-v2-profile-05740,sbert-v2-job-195dbf2b351a2dc35eeb,"Mahasiswa atau early-career candidate untuk Machine Learning di domain software development. Memiliki minat pada machine_learning cloud data_analysis cybersecurity, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",People Operations Manager,cradlebio,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0616,sbert-v2-profile-05741,sbert-v2-job-17309319310407c032d1,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain software development. Memiliki minat pada cloud machine_learning business_analysis it_support, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",DevOps Engineer,Foresight Diagnostics Inc.,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0617,sbert-v2-profile-05742,sbert-v2-job-15e94fac6d7809b23ce7,"Mahasiswa atau early-career candidate untuk Frontend di domain software development. Memiliki minat pada frontend machine_learning javascript data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Social Media Content Creator,checkatrade,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0618,sbert-v2-profile-05743,sbert-v2-job-03d2b0289409a6fcee22,"Mahasiswa atau early-career candidate untuk Data Analysis di domain data ai. Memiliki minat pada data_analysis machine_learning business_analysis digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Sales Operations Lead,checkatrade,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0619,sbert-v2-profile-05744,sbert-v2-job-108a20ad0a76663dd83c,"Mahasiswa atau early-career candidate untuk Qa Testing di domain software development. Memiliki minat pada qa_testing machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Manufacturing Test Engineer,base-power,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0620,sbert-v2-profile-05745,sbert-v2-job-11397bd1150abeddd6e2,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain data ai. Memiliki minat pada cloud machine_learning business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Executive Assistant & Office Manager,cloudscaler,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0621,sbert-v2-profile-05746,sbert-v2-job-15ab1e8b15838e47fa8d,"Mahasiswa atau early-career candidate untuk Machine Learning di domain data ai. Memiliki minat pada machine_learning data_analysis cloud business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.","Senior Manager, Business Development",1password,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0622,sbert-v2-profile-05747,sbert-v2-job-1155673da1d996ff3783,"Mahasiswa atau early-career candidate untuk Qa Testing di domain data ai. Memiliki minat pada machine_learning qa_testing business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Quality Control Technician,botanictonics,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0623,sbert-v2-profile-05748,sbert-v2-job-03778ec6e7d3e73e11a0,"Mahasiswa atau early-career candidate untuk Data Ai di domain data ai. Memiliki minat pada machine_learning data_analysis sql digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",AI ソリューション・コンサルタント,citadel-ai,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0624,sbert-v2-profile-05749,sbert-v2-job-1087405a799cad6790ee,"Mahasiswa atau early-career candidate untuk Software Development di domain software development. Memiliki minat pada machine_learning it_support business_analysis data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Senior Service Desk Specialist – Network Operations,agent,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0625,sbert-v2-profile-05750,sbert-v2-job-08322ec1d711470fd5eb,"Mahasiswa atau early-career candidate untuk Business Analysis di domain software development. Memiliki minat pada business_analysis machine_learning qa_testing data_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Strategic Sales Southwest Region,aurelian,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0626,sbert-v2-profile-05751,sbert-v2-job-028a10eddf1ae07f0465,"Mahasiswa atau early-career candidate untuk Backend di domain data ai. Memiliki minat pada machine_learning cybersecurity product_design business_analysis, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Sales Manager,access,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0627,sbert-v2-profile-05752,sbert-v2-job-158a2fc5b895f3c80065,"Mahasiswa atau early-career candidate untuk Business Analysis di domain data ai. Memiliki minat pada machine_learning business_analysis digital_marketing qa_testing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Renting Account Manager,carwow,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0628,sbert-v2-profile-05753,sbert-v2-job-03d2b0289409a6fcee22,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain data ai. Memiliki minat pada it_support data_analysis digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Sales Operations Lead,checkatrade,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0629,sbert-v2-profile-05754,sbert-v2-job-11cbe8841c95141c2bfc,"Mahasiswa atau early-career candidate untuk Digital Marketing di domain digital marketing. Memiliki minat pada digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Data Platform Tech Lead,clasp-group,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0630,sbert-v2-profile-05755,sbert-v2-job-193bd0b988377072be8f,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain ui ux product. Memiliki minat pada product_design qa_testing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Technical Project Manager,42dot,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0631,sbert-v2-profile-05756,sbert-v2-job-0a6b087093138b12feca,"Mahasiswa atau early-career candidate untuk Cloud Devops di domain digital marketing. Memiliki minat pada cloud cybersecurity digital_marketing, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Ground Software Engineer,anysignal,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
20260607_sbert_final_validation-ann-0632,sbert-v2-profile-05757,sbert-v2-job-07c3c55b42f5e6e968f2,"Mahasiswa atau early-career candidate untuk Ui Ux Product di domain digital marketing. Memiliki minat pada digital_marketing machine_learning, pengalaman proyek digital, dan mencari lowongan yang sesuai skill inti.",Part Time Remote Child and Family Therapist (LMFT/LCSW/LPCC) – Texas Licensed,claritypediatrics,3,,,,"grade 0=irrelevant, 1=marginal, 2=relevant, 3=highly relevant"
